16.658451045878973	46.615773631718376	36.30856047587598
22.18207357949494	42.850006399020074	36.94593940398712
19.615391389142758	46.30657757842269	30.754943614216337
14.605275615824414	49.61958938726928	36.290127802094005
17.442869139299397	45.806128652583645	37.54640480925666
18.24501775539258	51.46454230868463	34.95481889262284
19.95756499519434	46.29068227809414	44.244380587783375
20.06782643278817	39.1295117459381	36.80447994275282
18.762786314688057	56.45869145457377	35.91010528836259
19.23783606109309	46.15557853280177	42.424161339618806
18.486315165474085	47.94820305126573	40.09972064861519
18.20895603913747	47.25350566408745	37.311462754044896
20.724503428041963	43.52681205114717	37.58083983166135
18.6407886862957	51.49773717653026	35.59230087449487
17.565239095149472	49.38524831230999	37.57833789705231
18.262379688340765	45.896661829261994	40.204166457263746
20.59284528501529	46.92927032983118	37.2705961967941
24.149862768337528	50.39621815293318	39.83191496577963
13.08217186936882	47.471904220976974	37.7855032162871
19.974646663647057	50.51842285685605	40.09006031605914
22.018832521982034	45.318938915081326	41.274024056801025
22.326992615965807	48.99154330092252	33.301370334625524
19.52491801154346	47.861683918663445	38.023492818185524
18.33783756948915	44.81094426829274	35.70120298621409
17.12810103869535	42.716759245364294	36.95104521577889
17.219794860139988	45.930604111038996	37.575012041716214
18.966051650376837	47.44929664876725	28.751739316902103
19.377663634375946	46.54637454702966	29.348997090582785
18.77914535127565	47.61004813551561	37.18835021624031
19.54213946132983	45.4229129844326	36.42540041250428
20.439251047271693	48.499212054128634	38.55596093777708
18.685886452841586	49.36019486819339	34.819575218614425
12.611061529211309	45.71973991360915	39.03766396782044
16.321587338891106	46.96887409091212	45.05048877928507
20.487107914175514	48.44461861652874	33.52425282883074
20.87969153695058	47.82952760857883	39.25349908884562
19.11437459565977	47.54198297553483	37.33008335639519
19.491754524741914	46.846722022159064	39.55766179935098
19.74096622465321	45.03009423705164	44.917055702601104
19.980346044854887	44.85665349767812	38.94196917897794
18.55159220898857	49.1686908222787	37.51489871452154
18.64971451648306	47.55877983156129	37.44680390914987
24.650971670177782	43.83191237136278	32.29909478417772
13.807150673305298	46.65833467320101	38.42557949406474
16.123370357343273	44.31828563026847	33.39810540954814
19.686051212104505	46.320979188420935	38.32791944900119
17.19231107724835	44.73701710410148	30.577480240935166
17.33255336320913	44.89541883570122	34.75720847336867
16.004128026455938	55.944835236732885	36.89839201033504
18.23328995266098	46.783471316587374	29.15333782997868
18.446049269635186	47.45006627673741	36.89692739598774
18.040948442197006	51.187829979778556	34.33185233665015
18.206265001281015	47.3135711537588	36.72890938414102
14.513384685288425	45.73399045977017	40.04876219228017
19.704128998419712	45.78833651007905	36.16959864926873
18.788673412019012	47.86044477918446	33.65334978016481
19.922214343312998	56.03407134372374	34.02686244850345
21.03963111564589	46.493935189127846	28.36279209032653
24.373128333798377	46.67910464609248	34.02623654442004
20.29116799579365	46.94532034378557	36.94888688780579
18.77707053343225	46.661346641469564	38.455004851322336
13.962449759593671	46.95861029057506	32.78818926301524
11.592662864097209	51.74178668114092	39.39624881068171
17.730062961666643	45.47888866033294	35.279424939385194
14.79009198091128	46.76148226014935	38.92054380788644
13.068180578324814	51.92534934770122	33.70498044584941
21.061260809228255	45.76864220899477	34.49687811732447
18.705884930816836	47.841508084473276	38.0469124027291
19.363109580646814	47.78126321018671	33.404867020707854
21.416396084595824	50.381302397519995	44.22995343837004
15.63466477183801	43.986737563108335	40.52007638819691
19.003000729020528	47.106607596137486	36.748031990305996
17.330814313808492	46.18574958710608	41.572592620363515
15.971871975921722	53.794518802361004	40.81107639557949
19.16174705872879	47.8312881148427	40.61234545277153
15.320775078670895	53.8840260160782	34.61322245131215
15.35547418874977	51.61113468745553	34.37285122253561
17.262269004842338	47.48057503091391	35.728246761338816
19.73772901761871	47.30875110116709	35.865584430519455
18.694147564838755	47.541165798990285	36.59163245361603
18.758490253455527	48.15355762480295	38.3685647869574
17.62990902497767	47.64356792189098	38.00741033984242
21.226823370010788	48.816539855526614	28.560607836831892
18.93235519322091	47.02810543087609	33.111454211280275
16.33764518883891	48.94208673443218	44.90533571356601
13.337014625170944	53.51071949933675	35.33410197596264
18.144341910166016	48.79940656810926	31.446629689851378
18.632111585333746	47.47953850130379	36.58545530721184
16.214134132579083	54.179004478108546	41.01778452860763
16.954695681882857	51.145837561880924	36.46244975582921
15.896515639154822	46.92560637292399	36.400971463854916
18.913161368152704	47.23286144671279	37.574125465579144
20.478686017489387	50.60684675701482	39.1104797591295
19.79502247291821	42.079066725653234	38.068539298164914
18.722237315380582	47.53771820504292	37.08303994175016
20.53943602609993	49.69721513406552	28.428436694109173
17.25502768338827	50.14058960189941	34.04750986175407
18.816325568429296	48.108882224546456	36.80801898688827
23.615637333103187	49.72286011633527	41.68995459722489
19.44898655850601	45.1670849955712	37.02281614309542
19.151598798468598	47.68958058408011	36.505657332148374
19.412193132823255	50.07756161690345	35.63113343005603
21.817321840466587	55.45255950262489	34.307457173049855
17.44823177275373	51.62782726186789	40.44975270408
19.141212120231685	47.49952617942419	37.523800608504054
18.738135940104797	47.5551835566865	37.17453262324054
18.11879860676589	48.514611664931365	34.402913743400745
11.55995646519947	44.03977858354328	33.94758542262674
17.487862443532617	45.34658856179195	33.214974762313915
17.42637044780059	46.36367986306944	36.81910265579213
20.280690437340436	47.16281971841041	33.22626806481088
24.948642708719213	51.83170791488352	39.31601666208055
19.975914680529325	46.230899282861095	34.788540672801474
12.489934605772469	47.31916674624533	40.41748738703695
18.847806974447387	51.66551511358638	33.846177565839355
23.44717568444959	50.00194689398491	37.16610850324764
19.094103068987348	47.21658377153244	36.74954928544368
13.323919014020536	47.85846472940743	39.2614186744982
17.503143009533765	48.611680268299125	35.14355333794523
20.256115287812186	44.60595845164599	43.53638217515866
16.441691537821363	47.15206639116758	41.68955248168187
